timestamp,verification_result,num_faces,iris_pos,iris_ratio,mouth_zone,mouth_area,x_rotation,y_rotation,z_rotation,radial_distance,gaze_direction,gaze_zone,watch,headphone,closedbook,earpiece,cell phone,openbook,chits,sheet,H-Distance,F-Distance,split,video,is_cheating
0-01-24.200000,1,1.0,0,0.4425880097127162,0,38.0,0.0,0.0,0.0,3.4840415288781013,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-31.200000,1,1.0,0,0.48507125007266594,0,25.0,0.0,0.0,0.0,4.654388428602494,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-02.800000,1,1.0,0,0.42334718496365775,0,45.5,0.0,0.0,0.0,4.8276694209791025,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-03.200000,1,1.0,0,0.43412157106222965,0,23.0,0.0,0.0,0.0,9.885220026174688,4,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-15.400000,1,1.0,0,0.4494161382839848,0,22.5,0.0,0.0,0.0,14.924989317332573,4,1,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-06.700000,1,1.0,0,0.4634275570907938,0,40.0,0.0,0.0,0.0,7.240374084816387,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-05.800000,1,1.0,0,0.45343136195018535,0,34.0,0.0,0.0,0.0,13.776680889082815,1,1,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-42.300000,1,1.0,0,0.45041373360313114,1,176.5,0.0,0.0,0.0,5.3239923186599585,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-39.450000,1,1.0,0,0.4285372672044641,1,251.0,0.0,0.0,0.0,4.727116765759447,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-16.350000,1,1.0,0,0.4587896931275038,0,8.0,0.0,0.0,0.0,15.32858613513839,4,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-58.400000,1,1.0,0,0.4425880097127162,0,39.5,0.0,0.0,0.0,2.2672320432408943,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-13.500000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-48.450000,1,1.0,0,0.4710198577153126,0,68.0,0.0,0.0,0.0,9.574745888123957,0,0,0,0,1,0,0,0,0,0,104.12012293500234,10000.0,Train,Video2,0
0-00-26.950000,1,1.0,0,0.4728561162846339,0,8.0,0.0,0.0,0.0,19.42566976321379,4,2,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-17.150000,1,1.0,0,0.47873080948072955,0,66.0,0.0,0.0,0.0,2.933948026165658,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-51.850000,1,1.0,0,0.5021289045381594,0,72.5,0.0,0.0,0.0,7.0170934909027185,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-14.100000,1,1.0,0,0.43627350651936947,0,13.0,0.0,0.0,0.0,9.22960900804153,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-30.500000,1,1.0,0,0.4393267709271925,0,11.0,0.0,0.0,0.0,16.792707234077017,4,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-30.400000,1,1.0,0,0.4664892207294094,0,132.0,0.0,0.0,0.0,4.5696058549243155,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-08.550000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-24.600000,1,1.0,2,0.4099862646496406,0,63.5,0.0,0.0,0.0,3.8418652659405557,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-29.650000,1,1.0,0,0.4522442778829026,0,35.5,0.0,0.0,0.0,5.605466735554057,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-38.400000,1,1.0,0,0.4728561162846339,0,68.0,0.0,0.0,0.0,10.639439258642682,1,1,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-49.850000,1,1.0,0,0.4888461805469018,0,37.5,0.0,0.0,0.0,6.70842827453449,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-19.600000,1,1.0,0,0.4324662148966402,0,5.0,0.0,0.0,0.0,9.892945153057292,4,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-30.250000,1,1.0,0,0.4332762038346324,0,8.0,0.0,0.0,0.0,24.062028682818337,4,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-13.900000,1,1.0,0,0.423490299175981,1,294.0,0.0,0.0,0.0,9.925257898118705,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-15.650000,1,1.0,2,0.41759156606591413,0,21.5,0.0,0.0,0.0,12.464334804485333,4,1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-17.200000,1,1.0,0,0.42700570673217897,0,3.0,0.0,0.0,0.0,13.672108031604413,4,1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-47.350000,1,1.0,0,0.5198752449100363,1,182.0,0.0,0.0,0.0,11.107669951980498,3,1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-03.450000,1,1.0,0,0.43815467837773947,0,7.5,0.0,0.0,0.0,13.864290020062677,4,1,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-58.500000,1,1.0,0,0.45144933577930424,0,46.5,0.0,0.0,0.0,2.793254480745435,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-04.550000,1,1.0,0,0.42334718496365775,0,14.5,0.0,0.0,0.0,13.615212550758757,4,1,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-23.850000,1,1.0,0,0.4770278351999552,0,53.5,0.0,0.0,0.0,8.469843656191182,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-20.750000,1,1.0,2,0.4119097834109669,0,86.5,0.0,0.0,0.0,7.171428403881195,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-27.650000,1,1.0,0,0.4664892207294094,0,33.5,0.0,0.0,0.0,5.724631326327034,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-55.950000,1,1.0,0,0.49239177940896844,0,48.0,0.0,0.0,0.0,2.9006670567387816,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-14.900000,1,1.0,0,0.4619743681943759,0,8.0,0.0,0.0,0.0,20.159122235828953,4,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-32.200000,1,1.0,0,0.45995011580793527,0,32.0,0.0,0.0,0.0,6.034969960911322,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-46.700000,1,1.0,0,0.48507125007266594,0,58.5,0.0,0.0,0.0,2.403582814603103,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-28.950000,1,1.0,0,0.47204014308600584,0,6.5,0.0,0.0,0.0,22.724006280005348,4,2,0,0,1,0,0,0,0,0,93.81364506296512,10000.0,Train,Video2,0
0-00-31.900000,1,1.0,0,0.46491943556498955,0,13.5,0.0,0.0,0.0,6.923485344920835,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-11.750000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-00.550000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-15.200000,1,1.0,2,0.4173993557999608,0,97.0,0.0,0.0,0.0,16.99306566118981,4,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-42.100000,1,1.0,0,0.47796263019410723,0,107.5,0.0,0.0,0.0,6.657714181608535,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-17.700000,1,1.0,0,0.4802134756609873,0,25.0,0.0,0.0,0.0,5.08029336820396,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-22.150000,1,1.0,0,0.4677395126500378,0,28.5,0.0,0.0,0.0,16.63969520507695,4,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-13.750000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-38.900000,1,1.0,0,0.4481417464717474,0,15.0,0.0,0.0,0.0,22.456916038808956,4,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-24.700000,1,1.0,0,0.4222328066202641,0,43.0,0.0,0.0,0.0,3.88256874631852,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-43.100000,1,1.0,0,0.44335823394310636,0,23.0,0.0,0.0,0.0,6.434453949025992,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-20.700000,1,1.0,0,0.4677395126500378,0,3.5,0.0,0.0,0.0,16.693774720711303,4,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-27.550000,1,1.0,0,0.48477634402651576,0,6.0,0.0,0.0,0.0,22.221724733196673,4,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-05.100000,1,1.0,0,0.4998269596764236,0,8.5,0.0,0.0,0.0,17.407050286841738,1,2,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-36.500000,1,1.0,0,0.47368421052631576,0,19.0,0.0,0.0,0.0,20.16431472816026,4,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-07.950000,1,1.0,0,0.43110214172951355,0,6.5,0.0,0.0,0.0,15.385215966347902,4,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-28.800000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,1,0,0,0,0,0,102.57680049601859,10000.0,Train,Video2,0
0-00-58.950000,1,1.0,0,0.4410777523847139,0,135.0,0.0,0.0,0.0,2.1540538696730063,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-58.450000,1,1.0,0,0.4525483399593904,0,102.5,0.0,0.0,0.0,2.503017353603764,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-26.500000,1,1.0,0,0.4550725827824858,0,72.0,0.0,0.0,0.0,4.322448730280977,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-24.650000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-55.550000,1,1.0,0,0.4634275570907938,0,75.0,0.0,0.0,0.0,3.287217759043459,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-12.100000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-23.550000,1,1.0,2,0.41522739926869984,0,144.5,0.0,0.0,0.0,11.093756240806984,4,1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-53.500000,1,1.0,0,0.4383972994809528,1,163.0,0.0,0.0,0.0,4.237462334560222,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-15.250000,1,1.0,0,0.4728561162846339,0,36.0,0.0,0.0,0.0,13.459099993633972,4,1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-36.950000,1,1.0,0,0.4331180449668571,0,17.5,0.0,0.0,0.0,23.730905353419285,4,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-27.450000,1,1.0,0,0.4793772141695838,0,83.5,0.0,0.0,0.0,6.36382780845774,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-03.750000,1,1.0,0,0.4383972994809528,0,31.5,0.0,0.0,0.0,9.99435246335198,4,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-38.350000,1,1.0,0,0.47149516679144476,0,34.0,0.0,0.0,0.0,21.51437783234369,4,2,1,0,0,0,0,0,0,0,79.62411694957753,10000.0,Train,Video2,0
0-00-46.100000,1,1.0,0,0.45901734235589436,0,29.5,0.0,0.0,0.0,13.790755926138132,4,1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-13.500000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-17.050000,1,1.0,0,0.45639832430810356,0,8.0,0.0,0.0,0.0,15.375130320695092,4,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-07.250000,1,1.0,0,0.4326446055340829,0,16.0,0.0,0.0,0.0,9.660809578550564,4,0,0,0,1,0,0,0,0,0,115.96551211459379,10000.0,Train,Video2,0
0-01-06.800000,1,1.0,0,0.507718207057594,0,20.0,0.0,0.0,0.0,6.998503804803689,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-07.950000,1,1.0,0,0.4591298947435626,0,9.0,0.0,0.0,0.0,12.05887087478993,4,1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-22.800000,1,1.0,0,0.42857142857142855,0,15.0,0.0,0.0,0.0,17.976976632733468,4,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-50.100000,1,1.0,0,0.5042986332124731,0,70.5,0.0,0.0,0.0,7.3169008544092655,0,0,0,0,1,0,0,0,0,0,107.42439201596628,10000.0,Train,Video2,0
0-01-22.150000,1,1.0,0,0.48166378315169184,0,8.0,0.0,0.0,0.0,15.118725767765497,4,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-59.800000,1,1.0,0,0.46354060067683006,0,83.0,0.0,0.0,0.0,1.9842191954214643,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-33.050000,1,1.0,0,0.45901734235589436,0,26.0,0.0,0.0,0.0,8.324035327443296,4,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-54.900000,1,1.0,0,0.5076730825668095,0,75.0,0.0,0.0,0.0,2.504940106138914,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-51.550000,1,1.0,0,0.4880563320939731,0,73.0,0.0,0.0,0.0,7.372338542702611,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-48.500000,1,1.0,0,0.46051251681175137,0,69.0,0.0,0.0,0.0,9.29056553028147,0,0,0,0,1,0,0,0,0,0,107.56393447619885,10000.0,Train,Video2,0
0-01-05.200000,1,1.0,0,0.48630890426246925,0,41.5,0.0,0.0,0.0,19.08076137196469,1,2,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-42.150000,1,1.0,0,0.43000658178376583,0,47.0,0.0,0.0,0.0,5.013809331474975,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-25.200000,1,1.0,0,0.4267895997763199,0,36.0,0.0,0.0,0.0,4.225339554109153,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-24.800000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-40.850000,1,1.0,2,0.4173993557999608,0,40.5,0.0,0.0,0.0,5.49694605629137,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-22.750000,1,1.0,0,0.4739508608200473,0,40.5,0.0,0.0,0.0,10.161149618726446,4,1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-08.350000,1,1.0,0,0.4366132150365668,0,14.5,0.0,0.0,0.0,9.290597635720312,4,0,0,0,1,0,0,0,0,0,131.04579352272242,10000.0,Train,Video2,0
0-01-02.200000,1,1.0,0,0.48972852162832575,0,54.0,0.0,0.0,0.0,4.525376313825682,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-03.400000,1,1.0,0,0.4939574819698493,0,15.5,0.0,0.0,0.0,9.319079100738344,4,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-24.750000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-52.600000,1,1.0,0,0.4734320764739993,0,74.0,0.0,0.0,0.0,5.229565826226321,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-25.750000,1,1.0,0,0.43912727597488116,0,27.0,0.0,0.0,0.0,15.253088612894107,4,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-02.650000,1,1.0,0,0.49553467561138137,0,61.0,0.0,0.0,0.0,4.756267105239373,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-31.400000,1,1.0,0,0.4932193286180591,0,3.0,0.0,0.0,0.0,6.9582387195574595,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-56.750000,1,1.0,0,0.4482654517444206,0,69.0,0.0,0.0,0.0,3.341454883452884,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-35.450000,1,1.0,0,0.45368356769809437,0,146.0,0.0,0.0,0.0,3.6759444269828174,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-15.600000,1,1.0,0,0.48074017006186526,0,28.0,0.0,0.0,0.0,10.219832259783942,4,1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-25.650000,1,1.0,0,0.45343136195018535,0,45.0,0.0,0.0,0.0,3.9880385693141456,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-39.200000,1,1.0,2,0.41503746524979596,0,53.5,0.0,0.0,0.0,8.063951557146723,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-11.500000,1,1.0,0,0.46499055497527714,0,36.0,0.0,0.0,0.0,12.12492381530678,4,1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-07.200000,1,1.0,0,0.4664892207294094,0,16.5,0.0,0.0,0.0,7.693968216702445,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-37.300000,1,1.0,0,0.47302949810487305,0,13.0,0.0,0.0,0.0,22.71926878364059,4,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-07.400000,1,1.0,2,0.4141182227806745,0,44.0,0.0,0.0,0.0,10.442792195771128,4,1,0,0,1,0,0,0,0,0,127.12198865656563,10000.0,Train,Video2,0
0-00-12.900000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-30.850000,1,1.0,0,0.4565403802227645,0,4.0,0.0,0.0,0.0,8.450668761610961,4,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-27.500000,1,1.0,0,0.45639832430810356,0,8.0,0.0,0.0,0.0,23.658572932683253,4,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-08.100000,1,1.0,0,0.4670340516162901,0,4.0,0.0,0.0,0.0,11.955599584373813,4,1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-02.750000,1,1.0,0,0.45057017362892193,0,49.5,0.0,0.0,0.0,3.978690976048927,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-43.850000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,0,0,0,0,0,0,144.90341610879986,10000.0,Train,Video2,0
0-00-37.900000,1,1.0,2,0.41602514716892186,0,31.0,0.0,0.0,0.0,20.418518850510978,4,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-11.100000,1,1.0,0,0.4609327677584255,0,79.0,0.0,0.0,0.0,13.849744864500531,4,1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-23.100000,1,1.0,0,0.4560770542735633,0,29.0,0.0,0.0,0.0,23.199214304810987,2,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-12.600000,1,1.0,0,0.4599676596608552,0,115.0,0.0,0.0,0.0,8.91574008546459,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-13.600000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-51.350000,1,1.0,0,0.4880563320939731,0,25.0,0.0,0.0,0.0,7.169765837950989,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-20.250000,1,1.0,0,0.42768931418284484,0,67.5,0.0,0.0,0.0,6.867392989796204,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-10.700000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-17.900000,1,1.0,0,0.46375155221670805,0,4.0,0.0,0.0,0.0,9.56175071281004,4,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-31.800000,1,1.0,0,0.4677395126500378,0,142.5,0.0,0.0,0.0,4.6617083902019605,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-04.150000,1,1.0,0,0.4550725827824858,0,12.0,0.0,0.0,0.0,13.321520209332864,4,1,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-37.650000,1,1.0,0,0.4719773786045226,0,75.0,0.0,0.0,0.0,5.161889376446613,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-56.400000,1,1.0,0,0.44651916403212105,0,81.0,0.0,0.0,0.0,3.552454094206926,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-43.050000,1,1.0,0,0.4267448894183051,0,16.0,0.0,0.0,0.0,6.878207040289855,0,0,1,1,0,0,0,0,0,0,81.93289937503738,10000.0,Train,Video2,0
0-00-30.200000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-26.550000,1,1.0,0,0.4242640687119285,0,84.5,0.0,0.0,0.0,5.160064615499447,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-57.400000,1,1.0,0,0.45144933577930424,1,228.0,0.0,0.0,0.0,2.853539856082036,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-24.400000,1,1.0,0,0.45901734235589436,0,49.5,0.0,0.0,0.0,3.9887006343034614,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-09.100000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-36.850000,1,1.0,0,0.49141742531122534,1,167.0,0.0,0.0,0.0,5.007646705470701,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-26.500000,1,1.0,0,0.4225001481984198,0,17.0,0.0,0.0,0.0,14.998490579567921,4,1,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-03.350000,1,1.0,0,0.46354060067683006,0,40.5,0.0,0.0,0.0,10.094222479017501,4,1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-35.550000,1,1.0,0,0.5042481647007707,0,4.5,0.0,0.0,0.0,6.6415391859320065,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-32.150000,1,1.0,0,0.4986229662643395,0,43.5,0.0,0.0,0.0,4.423996635166964,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-35.300000,1,1.0,0,0.4522442778829026,0,67.0,0.0,0.0,0.0,3.803646340813538,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-20.350000,1,1.0,2,0.3930798174575487,0,23.5,0.0,0.0,0.0,8.219639527721924,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-12.600000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-08.100000,1,1.0,0,0.4245423082981424,0,19.5,0.0,0.0,0.0,13.249603906147373,4,1,0,0,1,0,0,0,0,0,119.47384651043926,10000.0,Train,Video2,0
0-00-35.900000,1,1.0,0,0.47693585644067304,0,25.5,0.0,0.0,0.0,9.853765391585249,4,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-25.100000,1,1.0,0,0.48393893332910287,0,42.0,0.0,0.0,0.0,8.235652019282638,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-47.050000,1,1.0,0,0.47404546313997714,0,101.0,0.0,0.0,0.0,8.349280984725096,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-16.450000,1,1.0,0,0.46854098923357373,0,50.0,0.0,0.0,0.0,2.571762072556401,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-48.800000,1,1.0,0,0.4619537974709321,0,93.0,0.0,0.0,0.0,8.103325175473902,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-24.100000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-27.850000,1,1.0,0,0.4696816564111257,0,17.5,0.0,0.0,0.0,22.650496699136855,4,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-40.350000,1,1.0,0,0.43000658178376583,0,40.0,0.0,0.0,0.0,5.927103162694996,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-01-02.400000,1,1.0,0,0.4655807695834604,0,23.5,0.0,0.0,0.0,3.2903328444992552,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video2,0
0-00-44.900000,1,1.0,0,0.4429092258866132,0,57.5,0.0,0.0,0.0,19.131250073283013,4,2,1,0,0,0,0,0,0,0,140.470637501223,10000.0,Train,Video2,0
